,TSLA,INTC,AMD,AAPL,MSFT,SPY,GOOG,FB,IBM
2016-10-07,39.322,34.1637357252,6.75,26.863393976799998,53.8340695721,199.030027477,775.08,128.99,128.83371325
2016-10-10,40.19,34.092000847,6.84,27.3320784764,54.0576020409,200.066652418,785.94,130.24,129.950983841
2016-10-11,40.02,33.4194863642,6.5,27.390958438600002,53.2659245472,197.53989375900002,783.07,128.88,128.105418347
2016-10-12,40.302,33.2939503274,6.62,27.635899081599998,53.191413724300006,197.799060407,786.14,129.05,127.691614424
2016-10-13,40.048,33.150480571100005,6.49,27.5511119359,53.01445051979999,197.151165075,778.19,127.82,127.219877952
2016-10-14,39.302,33.5808898401,6.75,27.7041998378,53.4801431631,197.25297545400002,778.53,127.88,127.824031679
2016-10-17,38.792,33.4374200838,6.67,27.6853582499,53.2938661058,196.568078528,779.96,127.54,128.08886619
2016-10-18,39.82,33.8498956332,6.73,27.6665166619,53.703675632,197.799060407,795.26,128.57,124.73705441700001
2016-10-19,40.712,31.8413190446,6.77,27.5840847148,53.58259554470001,198.32661587200002,801.56,130.11,125.183962653
2016-10-20,39.82,31.7695841665,6.96,27.569953523800002,53.3218076644,197.956401868,796.97,130.0,125.39914069299999
2016-10-21,40.018,31.5185120929,6.52,27.4616143933,55.5664462054,198.048948427,799.37,132.07,123.834961866
2016-10-24,40.552,31.6171475504,7.005,27.7089102348,56.8145024896,198.891200696,813.11,133.28,124.61291324
2016-10-25,40.468,31.473677794,7.5,27.8502221442,56.8051886367,198.224804568,807.67,132.29,124.869471672
2016-10-26,40.448,31.3122743182,7.29,27.2237393458,56.469889933500006,197.826825023,799.07,131.04,125.63914696799999
2016-10-27,40.802,31.2136388607,7.11,26.962312313400002,55.9762557315,197.299255675,795.35,129.69,126.91366305
2016-10-28,39.994,31.1508708423,7.2,26.7833172282,55.7620371156,196.71615524400002,795.37,131.29,126.301233244
2016-10-31,39.546,31.267440019299997,7.23,26.7409236554,55.8086063799,196.72541998900002,784.54,130.99,127.195049717
2016-11-01,38.158,30.9535999274,7.09,26.2581079649,55.69684014550001,195.30006728900003,783.61,129.5,126.450202656
2016-11-02,37.604,31.025334805500002,6.76,26.2816599498,55.352227589399995,194.12462945099998,768.7,127.17,125.75501206700001
2016-11-03,37.484,30.657693554899996,6.7,26.0013913295,55.1473228264,193.23609696,762.13,120.0,126.102607361
2016-11-04,38.112,30.3685552721,6.56,25.767016591999997,54.681630183,193.023224417,762.02,120.75,126.152263832
2016-11-07,38.642,31.3443969767,6.96,26.1387017818,56.274299023299996,197.280740995,782.52,122.15,128.87509364299999
2016-11-08,38.988,31.3895748334,7.0,26.2925841852,56.3208682876,198.16927441099998,790.51,124.22,129.578560311
2016-11-09,38.012,31.3986104048,6.94,26.249970596500006,56.0414527016,200.2702741,785.31,123.18,129.277933375
2016-11-10,37.07,31.1727211213,6.295,25.518437325,54.6723163301,200.77006402400002,762.56,120.8,133.795688168
2016-11-11,37.712,31.272112405999998,6.685,25.6699523068,54.970359621899995,200.307289577,754.02,119.02,134.67251673200002
2016-11-14,36.29,31.154649978600002,6.79,25.0260136342,54.1321128638,200.464631038,736.08,115.08,132.11718777299998
2016-11-15,36.754,31.543179546199998,6.97,25.3574526569,55.1938920907,202.028811444,758.49,117.2,132.501322192
2016-11-16,36.786,31.4799305468,7.67,26.039270075,55.925185378100004,201.649332695,764.48,116.34,133.01906858200002
2016-11-17,37.732,31.642570830900002,8.46,26.029800388600002,56.8533653199,202.685956711,771.23,117.79,133.44495674200002
2016-11-18,37.004,31.579321831599998,8.71,26.055842026100002,56.5814742258,202.232433126,760.54,117.02,133.93765088799998
2016-11-21,36.904,31.6064285456,8.94,26.4512014317,57.0596275291,203.75958324599998,769.2,121.77,135.925128967
2016-11-22,38.234,32.0582071126,8.69,26.4677733829,57.3033919583,204.157576674,768.27,121.47,135.841621485
2016-11-23,38.628,31.8052111151,8.8,26.3328303522,56.6283520007,204.268637914,760.99,120.84,135.265419857
2016-11-25,39.33,32.0220648272,8.77,26.4654059613,56.7502342152,205.027594485,761.68,120.38,136.234106652
2016-11-28,39.224,32.0853138266,8.83,26.413322686300006,56.825238655,204.065016232,768.24,120.41,137.386509908
2016-11-29,37.914,31.9046023998,8.93,26.387281048800002,57.275265293400004,204.46300966,770.84,120.87,136.559785833
2016-11-30,37.88,31.3534325481,8.91,26.1647434193,56.49709423109999,203.97246967200002,758.04,118.42,135.465837814
2016-12-01,36.376,30.504088842199998,8.39,25.920898995399998,55.5032854046,203.22277692,747.92,115.1,133.461658239
2016-12-02,36.294,30.8655116957,8.53,26.0179632806,55.550163179399995,203.324574341,750.5,115.4,133.628673203
2016-12-05,37.36,31.0733298366,8.68,25.830936975,56.4595920112,204.54630535799998,762.52,117.43,133.478359735
2016-12-06,37.17,31.3715036908,9.45,26.029800388600002,56.2064520271,205.194186807,759.11,117.31,133.904247895
2016-12-07,38.63,32.0762782552,9.56,26.2854819204,57.5377808325,207.878286926,771.19,117.95,137.61198011
2016-12-08,38.458,32.256989682,10.34,26.5435308738,57.2002608536,208.38732771099998,776.42,118.91,138.087972759
2016-12-09,38.436,32.3112031101,10.34,26.9767690248,58.1003141305,209.64607513099998,789.29,119.68,139.056659554
2016-12-12,38.486,32.5009501082,10.68,26.8228866214,58.28782522979999,209.40543704700002,789.27,117.77,138.204883234
2016-12-13,39.63,33.2509025294,10.54,27.2703293021,59.0472451821,210.803011247,796.1,120.31,140.534741991
2016-12-14,39.738,33.0250132459,10.55,27.2703293021,58.765978533100004,209.062988584,797.07,120.21,140.71845845200002
2016-12-15,39.516,33.241866958,10.86,27.4194768623,58.672222983500006,209.923742576,797.85,120.57,140.309271789
2016-12-16,40.49800000000001,32.8081595337,10.66,27.4549881861,58.4097074444,209.515506098,790.8,119.87,139.232025267
2016-12-19,40.546,33.3322226714,10.95,27.6136054327,59.6472807,209.97170881,794.2,119.24,139.190271526
2016-12-20,41.758,33.6213609543,11.51,27.686995502,59.5722762603,210.78168680599998,796.42,119.09,139.958540363
2016-12-21,41.54,33.4135428135,11.47,27.7130371395,59.5722762603,210.195156955,794.56,119.04,139.733070161
2016-12-22,41.69,33.3683649568,11.6,27.530745677,59.5816518153,209.83206221400002,791.26,117.4,139.507599958
2016-12-23,42.668,33.4045072421,11.58,27.585196373600002,59.2910096113,210.139298875,789.91,117.27,139.21532377
2016-12-27,43.90600000000001,33.494862955500004,12.07,27.760385571300002,59.328511831099995,210.660664226,791.55,118.01,139.574405944
2016-12-28,43.948,33.0972978166,11.55,27.642014491799998,59.0566207371,208.919657722,785.05,116.92,138.781084862
2016-12-29,42.93600000000001,33.124404530599996,11.59,27.634912226999997,58.9722407424,208.873118167,782.79,116.35,139.12346554
2016-12-30,42.738,32.772017248400005,11.34,27.4194768623,58.2596985649,208.109679725,771.82,115.05,138.614069898
2017-01-03,43.398,33.0701911026,11.43,27.4976017748,58.672222983500006,209.701720178,786.14,116.86,139.616159685
2017-01-04,45.398,32.8985152471,11.43,27.466825294099998,58.4097074444,210.949276872,786.9,118.69,141.344764569
2017-01-05,45.35,32.8443018191,11.24,27.606503167899998,58.4097074444,210.78168680599998,794.02,120.67,140.877122668
2017-01-06,45.802,32.9617642465,11.32,27.9142679747,58.9159874126,211.53582068900002,806.15,123.41,141.57023477200002
2017-01-09,46.256,33.079226673899996,11.49,28.1699495065,58.7284763133,210.837559782,806.65,124.9,140.000294104
2017-01-10,45.974,33.0159776745,11.44,28.1983585656,58.709725203299996,210.837559782,804.79,124.35,138.221584731
2017-01-11,45.94600000000001,33.386436099499996,11.2,28.349873547399998,59.2441318364,211.433408158,807.91,126.09,140.083801586
2017-01-12,45.918,33.1695823873,10.76,28.231502467800002,58.7003496484,210.902723352,806.36,126.62,140.250816551
2017-01-13,47.55,33.241866958,10.58,28.1817866144,58.78472964310001,211.386854638,807.88,128.34,139.741420909
2017-01-17,47.11600000000001,33.2509025294,9.82,28.4090590871,58.625345208599995,210.642040211,804.61,127.87,140.200712062
2017-01-18,47.672,33.214760244000004,9.88,28.4066916656,58.5972185437,211.107547482,806.07,127.92,139.290480504
2017-01-19,48.752,33.0430843886,9.77,28.3569758121,58.4097074444,210.325498991,802.175,127.55,139.298831253
2017-01-20,48.94600000000001,33.3774005281,9.75,28.4090590871,58.8222318629,211.098241992,805.02,127.04,142.422011091
2017-01-23,49.784,33.2237958154,9.91,28.427998459899996,59.028494072200004,210.548933171,819.31,128.93,142.82284700600002
2017-01-24,50.922,33.9918193792,10.44,28.4019568224,59.5535251504,211.89891542900003,823.87,129.37,146.889661395
2017-01-25,50.894,34.1544596633,10.35,28.8541343462,59.7035340298,213.733015009,835.67,131.48,148.885490223
2017-01-26,50.502,33.9376059512,10.52,28.8683388757,60.2566917729,213.50956686400002,832.15,132.78,149.19446790700002
2017-01-27,50.59,34.317099947399996,10.67,28.8707062973,61.6724005729,213.174400697,823.31,132.18,148.058766148
2017-01-30,50.12600000000001,33.8111079524,10.61,28.794948806399997,61.0629895,211.85236190900002,802.32,130.98,146.806153913
2017-01-31,50.386,33.2689736721,10.37,28.7286610019,60.612962861599996,211.83373789400002,796.79,130.32,145.737258139
2017-02-01,49.848,32.9979065319,12.06,30.480552978899997,59.609778480200006,211.917525479,795.695,133.23,145.54519093
2017-02-02,50.31,33.1424756733,12.28,30.4284697039,59.2253807265,212.05718603900002,798.53,130.84,145.787362629
2017-02-03,50.26600000000001,33.2328313867,12.24,30.5586778914,59.7035340298,213.51887142299998,801.49,130.98,146.822855409
2017-02-06,51.554,33.0053339101,13.63,30.845135903899997,59.66603181,213.137152667,801.34,132.06,146.856258402
2017-02-07,51.496,33.0781331026,13.29,31.138696181100002,59.4691451557,213.146471192,806.97,131.84,149.027452943
2017-02-08,52.416,33.1054327998,13.56,31.2594346822,59.3847651609,213.425778348,808.38,134.2,148.28423635
2017-02-09,53.84,32.2682420858,13.42,31.4843397333,60.059805118599996,214.69195905599997,809.56,134.14,149.159615846
2017-02-10,53.846,32.159043297,13.58,31.4130113696,60.0035517888,215.539172049,813.67,134.19,150.396931095
2017-02-13,56.12,32.577638654,13.49,31.691191988000003,60.6785917464,216.71225875099998,819.24,134.05,150.969294612
2017-02-14,56.19600000000001,32.6959373418,13.26,32.1025188853,60.903605065600004,217.578095759,820.45,133.85,151.61741212299998
2017-02-15,55.952,32.8051361306,13.3,32.2190218793,60.865876334,218.71393443099998,818.98,133.44,152.922064256
2017-02-16,53.79,33.132732497,12.97,32.1797912793,60.856444151000005,218.527734316,824.16,133.84,152.711636493
2017-02-17,54.44600000000001,33.1964317904,13.13,32.268951733899996,60.9507659802,218.87220504200002,828.07,133.53,152.07193609200002
2017-02-21,55.478,33.2328313867,14.0,32.501957722,60.82814760229999,220.17563378,831.66,133.72,151.72683456
2017-02-22,54.702,32.8233359288,14.28,32.599439819000004,60.705529224399996,219.98011514,830.76,136.12,152.475957398
2017-02-23,51.198,32.9234348185,14.32,32.4615383159,60.9507659802,220.12908026,831.33,135.36,152.896812925
2017-02-24,51.4,33.2419312858,14.12,32.4924472735,60.9507659802,220.40838741599998,828.64,135.44,152.644299609
2017-02-27,49.246,33.22373148760001,15.2,32.5566428008,60.5829108466,220.752859072,829.28,136.41,151.002963054
2017-02-28,49.99800000000001,32.9416346166,14.46,32.5709084736,60.3471062738,220.157009765,823.21,135.54,151.356481696
2017-03-01,50.004,32.6959373418,14.96,33.236639868000005,61.2525958334,223.238666038,835.24,137.42,153.149326241
2017-03-02,50.096,32.6777375437,13.9,33.0392980618,60.3754028225,221.832838734,830.63,136.76,151.954096545
2017-03-03,50.31399999999999,32.6686376446,13.03,33.2342622559,60.6017752124,221.97248533,829.08,137.17,151.550075239
2017-03-06,50.242,32.368340975500004,13.04,33.1296473225,60.6206395782,221.311473384,827.78,137.42,151.903593881
2017-03-07,49.718,32.577638654,13.05,33.172444340700004,60.743257956099995,220.65044654099998,831.91,137.3,151.827839887
2017-03-08,49.374,32.4138404708,13.22,33.0488085103,61.2997567479,220.240798281,835.37,137.72,151.045048606
2017-03-09,48.98,32.5958384521,13.33,32.9727249223,61.0545199922,220.520105437,838.68,138.24,149.134364514
2017-03-10,48.738,32.6777375437,13.91,33.08209508,61.2431636504,221.292848438,843.25,138.79,149.681476699
2017-03-13,49.234,31.995245113800006,14.28,33.0963607527,61.0356556264,221.40456645900002,845.54,139.6,148.528332556
2017-03-14,51.6,32.0134449119,14.1,33.0464308982,60.752690138999995,220.55733950099997,845.62,139.32,147.905466376
2017-03-15,51.146,31.9406457194,13.98,33.39593988030001,61.073384358,222.465922106,847.2,139.72,147.981220371
2017-03-16,52.41,31.977045315700003,13.65,33.4506249591,60.969630346,222.02834434,848.78,139.99,149.184867178
2017-03-17,52.3,32.095344003499996,13.49,33.2841921105,61.186570553,221.640223929,852.12,139.84,147.84654660200002
2017-03-20,52.38399999999999,32.240942388600004,14.4,33.6337010926,61.2431636504,221.397109765,848.4,139.94,147.888632155
2017-03-21,50.136,31.886046325,13.82,33.2485279286,60.5640464808,218.55448201,830.46,138.51,146.356718037
2017-03-22,51.002,32.186342994200004,14.1,33.6241906441,61.3374854796,219.068774668,829.59,139.59,147.114257985
2017-03-23,50.956,32.095344003499996,13.79,33.5053100379,61.186570553,218.835006553,817.58,139.53,147.14792642700002
2017-03-24,52.632,31.995245113800006,13.7,33.4387368985,61.290324565,218.676046105,814.43,140.34,146.314632484
2017-03-27,54.044,32.2045427923,13.7,33.4957995894,61.40351076,218.451623105,819.51,140.32,146.264129821
2017-03-28,55.49,32.3956406727,13.69,34.1900623293,61.5827222353,220.041257505,820.92,141.76,146.886996001
2017-03-29,55.476000000000006,32.368340975500004,13.71,34.2661459173,61.752501527700005,220.246960355,831.41,142.65,146.40722069999995
2017-03-30,55.584,32.5321391587,14.05,34.2209712869,61.97887391760001,220.94826469900002,831.5,142.41,146.339883816
2017-03-31,55.66,32.8233359288,14.55,34.1567757596,62.1203566613,220.433986068,829.56,142.05,146.575562911
2017-04-03,59.70399999999999,32.905235020300005,14.64,34.1662862081,61.827958991,220.05060355400002,838.55,142.28,146.87857889
2017-04-04,60.74,33.0144338091,14.16,34.420690705300004,61.997738283400004,220.190858813,834.57,141.73,146.895413111
2017-04-05,59.0,32.9598344147,14.17,34.2423697961,61.8373911739,219.53631089700002,831.41,141.85,145.515006983
2017-04-06,59.74,32.7869363325,13.27,34.1567757596,61.997738283400004,220.153461525,827.88,141.17,145.15307123
2017-04-07,60.508,32.7869363325,13.52,34.0806921717,61.95057736890001,219.92903945900002,824.67,140.78,144.892140803
2017-04-10,62.478,32.577638654,13.1,34.0402727656,61.809094625200004,220.059948668,824.73,141.04,144.10093241299998
2017-04-11,61.742,32.5230392596,13.1,33.674120498600004,61.761933710600005,219.79813025,823.35,139.92,143.579071559
2017-04-12,59.368,32.4229403699,12.76,33.7145399047,61.5261291378,218.835006553,824.32,139.58,143.64640844299998
2017-04-13,60.8,32.077144205399996,12.31,33.5362189955,61.2620280163,217.41369267599998,823.56,139.39,142.695274953
2017-04-17,60.288,32.2864418839,12.79,33.7216727411,61.761933710600005,219.33995316099998,837.17,141.42,144.016761307
2017-04-18,60.05,32.5457890073,12.95,33.5718831774,61.67704406439999,218.68539121900002,836.82,140.96,143.132964701
2017-04-19,61.104,32.6777375437,12.84,33.448247347,61.3469176625,218.28331660799998,838.21,142.27,136.096260291
2017-04-20,60.502,32.9234348185,13.11,33.8667070806,61.7807980765,220.059948668,841.65,143.8,136.609704034
2017-04-21,61.12,33.0508334054,13.0,33.8262876745,62.6296945386,219.358644325,843.19,143.68,134.99361881
2017-04-24,61.606,33.4421290652,13.13,34.1520205354,63.69553120770001,221.77113313799998,862.76,145.47,135.3050519
2017-04-25,62.758,33.551327854,13.49,34.3636280143,64.0633863413,223.061537806,872.3,146.49,135.00203592100002
2017-04-26,62.034,33.6059272484,13.41,34.1615309839,63.97849669510001,222.92126852200002,871.73,146.56,134.724271273
2017-04-27,61.726000000000006,34.0609222016,13.62,34.1876847172,64.39351274319999,223.10829423400003,874.25,147.7,134.943116147
2017-04-28,62.81399999999999,32.8961351213,13.3,34.1543981475,64.5727242185,222.622052815,905.96,150.25,134.917864815
2017-05-01,64.566,33.0417335063,13.62,34.8510384996,65.4687815952,223.183087875,912.57,152.46,133.697383787
2017-05-02,63.778,33.6423268446,10.32,35.072156426999996,65.3650275832,223.26725468200002,916.44,152.78,133.916228661
2017-05-03,62.20399999999999,33.8993989932,10.39,34.965163881500004,65.1575195591,222.996076188,927.04,151.8,133.52062446600002
2017-05-04,59.092,33.780228580300005,10.1,34.8391504389,64.9028506205,223.257895542,931.66,150.85,133.874143109
2017-05-05,61.67,33.7527277158,10.19,35.4169101848,65.0820620958,224.13686552299998,927.13,150.24,130.50729889299998
2017-05-08,61.438,33.4960529803,10.04,36.3798430947,65.0254689983,224.09946917,934.3,151.06,130.069609145
2017-05-09,64.252,33.3402147481,10.18,36.6128490827,65.1197908275,223.89375135900002,932.17,150.48,129.287644561
2017-05-10,65.044,33.010204373899995,10.79,36.4392833977,65.3744597661,224.29582597099997,928.78,150.29,128.556677666
2017-05-11,64.62,32.716861819,11.07,36.753128198,64.5727242185,223.837649817,930.6,150.04,128.046700763
2017-05-12,64.962,32.5701905416,11.26,37.2664067016,64.4972667552,223.463612418,932.22,150.33,127.80871154200001
2017-05-15,63.176,32.66186009,11.42,37.1709130265,64.5444276698,224.697914609,937.08,150.19,128.77766765799998
2017-05-16,63.402,32.836032232,12.75,37.1160041633,65.8366367288,224.49219773299998,943.0,149.78,130.622084124
2017-05-17,61.222,32.1210097545,11.2,35.8698117035,64.0059969235,220.50879373400002,919.62,144.85,128.284689985
2017-05-18,62.612,32.2860149416,11.28,36.416512993299996,64.2241560713,221.397109765,930.24,147.66,128.157195759
2017-05-19,62.166,32.4510201287,11.41,36.5406547709,64.2051857106,222.837115741,934.01,148.06,129.177149565
